('ISP', '199003221010')
('VNY', '199004251440')
('SQI', '199003161430')
('SEE', '199005021500')
('4N1', '199005081510')
('5G9', '199004291800')
('DPA', '199004071845')
('ACV', '199004071035')
('G07', '199004280940')
('TX10', '199003191035')
('DLH', '199004171300')
('STL', '199004021451')
('FCA', '199004072300')
('TX12', '199004291650')
('BHM', '199003131807')
('MTJ', '199004281430')
('CNM', '199003221145')
('LSE', '199004161500')
('BLM', '199005060900')
('SDL', '199004291030')
('ENV', '199004142330')
('COS', '199003241922')
('OTH', '199004111050')
('GRE', '199003171300')
('RWF', '199004121600')
('1C5', '199004191200')
('JST', '199004201117')
('MPV', '199004170800')
('ELM', '199004291039')
('2V2', '199005011845')
('1S2', '199007141825')
('FTG', '199005201130')
('TOA', '199005111705')
('TCS', '199006160830')
('N63', '199007051300')
('TOA', '199005231850')
('SPI', '199007031530')
('EWB', '199007241114')
('1N9', '199007262100')
('ROC', '199007261310')
('OL21', '199007271745')
('PDK', '199007271535')
('EQY', '199007270830')
('FRR', '199007271503')
('4AC', '199006171430')
('STL', '199008030907')
('WI07', '199008031130')
('S04', '199006091330')
('F46', '199005171900')
('SYR', '199006211500')
('80M', '199006130800')
('1O3', '199006231405')
('SJC', '199006272100')
('Z41', '199006201730')
('GUP', '199006241230')
('HWV', '199005192340')
('27CA', '199007232015')
('OK78', '199006081430')
('8B4', '199008020856')
('9K8', '199008072045')
('DVL', '199007081930')
('COS', '199007111515')
('I61', '199006241635')
('AUG', '199007192115')
('Y66', '199007071100')
('MO49', '199007221900')
('O08', '199006031830')
('THM', '199007291300')
('LWM', '199007282205')
('3HA', '199007191845')
('SGU', '199005081200')
('ME21', '199005281430')
('NY18', '199007280915')
('SLR', '199006301030')
('EAT', '199005121717')
('6G2', '199006231400')
('ISO', '199006161930')
('RNO', '199005151615')
('LAS', '199005251500')
('IL20', '199007082100')
('JFK', '199005111225')
('MVI', '199006271230')
('SEZ', '199006111730')
('DTN', '199006180924')
('BWP', '199006081500')
('SIT', '199006281102')
('WA32', '199007292030')
('U42', '199006260725')
('PFN', '199006101358')
('MKK', '199006290945')
('LAN', '199007080730')
('SWD', '199006251430')
('I78', '199006111005')
('CRQ', '199006291530')
('HYA', '199007151000')
('GRI', '199005195')
('DBQ', '199005152250')
('W10', '199007041715')
('CGF', '199005202222')
('LNC', '199005270910')
('GCC', '199007011300')
('ALO', '199005150852')
('MU70', '199006172015')
('Q61', '199006161209')
('H35', '199006231630')
('LNS', '199006171525')
('SEE', '199007200556')
('3G3', '199006021130')
('PDX', '199006301344')
('ERI', '199007071045')
('MEV', '199007211530')
('25OH', '199007252034')
('LAS', '199006291400')
('AUG', '199006160126')
('BCT', '199007201800')
('CLE', '199005250847')
('O86', '199008041255')
('3LF', '199007051830')
('20XS', '199007221500')
('MJQ', '199007112215')
('89D', '199006221500')
('3B2', '199007031300')
('U53', '199007030830')
('GGW', '199007231020')
('MKG', '199007091051')
('MWC', '199007181400')
('M33', '199006231130')
('PFN', '199006260515')
('BYI', '199006241245')
('L17', '199006071720')
('W54', '199006231400')
('HIO', '199006151805')
('2D9', '199006161645')
('PBF', '199006171005')
('BET', '199006090921')
('CEU', '199006041900')
('GON', '199006301444')
('L41', '199006051730')
('GRD', '199006081830')
('7A3', '199007091015')
('W32', '199008012315')
('9W0', '199005311530')
('4AC', '199005111400')
('FIT', '199008041030')
('MA08', '199005130100')
('FCH', '199006061715')
('AND', '199005250245')
('22B', '199007041300')
('DYS', '199006231300')
('34K', '199007011230')
('MRI', '199005251715')
('ANP', '199006191450')
('MFD', '199007102250')
('FHR', '199006222045')
('3LF', '199008071732')
('SAC', '199005080625')
('8C5', '199007291300')
('NK71', '199006112010')
('L35', '199006231320')
('GCN', '199006171615')
('RNO', '199006271457')
('09V', '199007221907')
('BRL', '199006071710')
('U27', '199006061800')
('ESP', '199006061230')
('BKW', '199006062330')
('LHU', '199007011820')
('PLB', '199005191330')
('6M3', '199006092130')
('TVL', '199006170850')
('43F', '199005191740')
('CCR', '199007052320')
('SOW', '199006150730')
('RWL', '199007271413')
('4AC', '199005261420')
('HPN', '199006141655')
('MEV', '199006121930')
('5B3', '199007041030')
('ATY', '199006011445')
('SEE', '199006241410')
('ANE', '199006192145')
('CIC', '199005131300')
('TX33', '199006172000')
('GKN', '199007281612')
('PLB', '199005311328')
('92C', '199007121215')
('IL55', '199006091630')
('W98', '199005310825')
('GCK', '199005251015')
('76N', '199008041030')
('LAN', '199005201810')
('N76', '199007021100')
('TEX', '199005191600')
('GYR', '199005151705')
('L71', '199005151402')
('ARR', '199006171438')
('AFJ', '199007081935')
('AKN', '199006291652')
('FFT', '199005211009')
('HON', '199005231330')
('DTO', '199008072100')
('YKM', '199006091704')
('1B1', '199007191815')
('4AC', '199005241455')
('3B5', '199005281430')
('49R', '199005241220')
('MMH', '199008011605')
('O56', '199005181350')
('DET', '199007121435')
('10G', '199006131345')
('6S5', '199006050915')
('58OH', '199006071629')
('00V', '199005201755')
('3G4', '199007022040')
('1O2', '199005221507')
('SEZ', '199005241130')
('COE', '199005201350')
('48V', '199006131550')
('PTT', '199006040800')
('HLM', '199005301530')
('ORT', '199005271725')
('3HA', '199008051530')
('VGT', '199005141130')
('N51', '199005191609')
('3I0', '199006171710')
('BGM', '199005310548')
('EAT', '199006101730')
('48V', '199005221630')
('80D', '199007221430')
('2B2', '199007071050')
('6A0', '199008051130')
('VLD', '199005102000')
('FES', '199005101615')
('SQL', '199005111627')
('U26', '199007021500')
('MAZ', '199006131215')
('PHF', '199006221300')
('45V', '199007181430')
('6D9', '199007241315')
('PML', '199007141830')
('SJC', '199005111820')
('9V6', '199006041720')
('I73', '199006221052')
('MKE', '199008071648')
('SGY', '199007012030')
('HWV', '199007141610')
('LVK', '199005251500')
('1Q2', '199006072010')
('BMC', '199006131150')
('I62', '199006221300')
('FXE', '199005081731')
('Z68', '199007012100')
('N07', '199006081545')
('4B0', '199005191100')
('TRK', '199007152030')
('SNA', '199005211725')
('SBA', '199005182131')
('RBY', '199006081700')
('2S0', '199007091255')
('PCW', '199006031130')
('APA', '199006150900')
('9K2', '199007011730')
('SXP', '199007191515')
('GRF', '199006022323')
('DTA', '199005191030')
('SFY', '199006241415')
('GLR', '199006031218')
('U19', '199007101530')
('U53', '199007181930')
('CDC', '199007031230')
('6MI1', '199007011710')
('APA', '199005251200')
('WA13', '199007051000')
('OK14', '199007081615')
('L35', '199007091415')
('RIW', '199005261230')
('BRO', '199007221102')
('MUL', '199008041300')
('HDI', '199008061415')
('AFO', '199007251615')
('CCR', '199006101529')
('7B6', '199005140910')
('FAT', '199006172109')
('SDA', '199007271815')
('N62', '199005121800')
('F29', '199005251100')
('K20', '199005271815')
('X04', '199007251645')
('AKR', '199005101545')
('CKP', '199007130900')
('0K5', '199006031215')
('CRW', '199006150827')
('LNA', '199006221800')
('3B1', '199006197')
('GBR', '199007211229')
('MKO', '199006081512')
('4NC8', '199007270915')
('SKF', '199007251618')
('1FA', '199006171000')
('OTG', '199008061130')
('TVL', '199007210755')
('6A3', '199006102245')
('93V', '199007120900')
('LNK', '199011171226')
('MY72', '199010281400')
('DSV', '199009011630')
('LBE', '199011111720')
('BKW', '199008280550')
('ORF', '199011181845')
('LGA', '199011070645')
('4I8', '199010060945')
('TIK', '199010141230')
('8N7', '199010281645')
('ORH', '199010031250')
('3CM', '199008312130')
('Z09', '199010051755')
('TAN', '199011251220')
('KTS', '199011171236')
('1H5', '199010031820')
('MMU', '199010231950')
('IOW', '199011221400')
('L32', '199010282236')
('ACK', '199009282041')
('9G8', '199010261520')
('SAV', '199008161430')
('MSO', '199010291802')
('RNO', '199008301824')
('Y12', '199009231530')
('AFJ', '199009281845')
('DXR', '199011252115')
('Z03', '199009211440')
('E31', '199011010930')
('SAF', '199008171136')
('C04', '199011031650')
('PDK', '199010091112')
('HSD', '199009020615')
('ISP', '199008171610')
('7A4', '199008280203')
('VA64', '199010201630')
('X09', '199011211755')
('JKL', '199011021210')
('ACK', '199008262210')
('CKB', '199010201915')
('ASE', '199011121216')
('TRI', '199009161319')
('MXA', '199010041530')
('74S', '199010271330')
('T40', '199008312145')
('F67', '199010201705')
('T67', '199009221545')
('AKN', '199008262100')
('LSE', '199010301440')
('PSP', '199009201915')
('MTM', '199009211600')
('CBE', '199009191655')
('MZJ', '199009200707')
('CVN', '199011200615')
('GRD', '199008092345')
('HYS', '199010021000')
('FOE', '199010041135')
('CYO', '199008251435')
('X64', '199011040930')
('B19', '199011011830')
('0AK7', '199009221800')
('HYA', '199010261422')
('N22', '199008251615')
('CKB', '199010261223')
('P10', '199008251100')
('SLC', '199011052130')
('FMY', '199010251055')
('EVW', '199009202200')
('GLR', '199011211950')
('MCI', '199011041721')
('1G3', '199010022050')
('8B5', '199011041200')
('DSM', '199010261315')
('L15', '199009052000')
('LUG', '199008151405')
('1OR4', '199008251700')
('CLG', '199008111530')
('DCA', '199010121500')
('2W5', '199010081550')
('81J', '199008231635')
('NVD', '199009100700')
('O23', '199008212150')
('L70', '199010131358')
('C11', '199009270800')
('MSP', '199008301030')
('RNO', '199009221603')
('SBP', '199009240702')
('02C', '199009261500')
('ABI', '199011021340')
('CCB', '199011251810')
('AKK', '199008131130')
('MO16', '199008170945')
('C85', '199008281638')
('48V', '199011251650')
('HMT', '199009091530')
('6NA9', '199008141445')
('TCM', '199009141946')
('FLX', '199009031244')
('SDF', '199010151335')
('AVL', '199011161830')
('NY97', '199010031240')
('CKN', '199010141330')
('2W5', '199010281240')
('Z68', '199010250830')
('S27', '199008192124')
('BFD', '199011072040')
('04Y', '199008141135')
('64S', '199009132315')
('W54', '199009062045')
('LAS', '199011151746')
('06C', '199008242145')
('PRG', '1990091345')
('90D', '199009021217')
('44G', '199008251100')
('LGB', '199009081840')
('TVL', '199010211238')
('9N1', '199008141303')
('S12', '199009291545')
('LZU', '199008191515')
('MSO', '199010012115')
('PQI', '199011222120')
('2I4', '199011211120')
('DMN', '199010181200')
('O69', '199008241301')
('EMP', '199010041145')
('CXL', '199008261645')
('Z15', '199011061615')
('ITH', '199011111918')
('AK63', '199009021610')
('3B4', '199009231415')
('SQL', '199010211000')
('FD92', '199009061605')
('SNA', '199011241230')
('6J9', '199009221710')
('HHG', '199009202008')
('CL88', '199008281400')
('PWT', '199011181830')
('7M3', '199011241300')
('7N8', '199010271055')
('GRR', '199011111140')
('OCH', '199011081805')
('AEG', '199009110400')
('61Q', '199008242110')
('MMH', '199009141237')
('VYS', '199011081800')
('IPT', '199008210605')
('SBA', '199010211802')
('SDL', '199010181530')
('HVR', '199009211759')
('VBG', '199009261530')
('PTH', '199010161500')
('MWC', '199009241905')
('S47', '199008131505')
('FLG', '199009210545')
('ELN', '199008111330')
('79C', '199009220830')
('RAL', '199008260958')
('VYS', '199011231205')
('COE', '199011211705')
('46A', '199011210200')
('TWF', '199009240238')
('YUM', '199008201030')
('X01', '199010152030')
('MO41', '199008071800')
('AVL', '199009181415')
('SEZ', '199010042025')
('6S5', '199010101745')
('C66', '199009061740')
('4N8', '199010281500')
('M03', '199009121858')
('DLH', '199010171800')
('HWV', '199009111005')
('F70', '199008182200')
('SIG', '199009171020')
('Y31', '199008142200')
('NH12', '199010071430')
('DE22', '199011231810')
('SQL', '199010130900')
('SNA', '199011111420')
('FLL', '199011031025')
('HUT', '199011030230')
('O22', '199011021700')
('DHN', '199009301008')
('1N0', '199010271328')
('FWA', '199009221033')
('PUW', '199011180500')
('FXE', '199011021645')
('SJC', '199011021804')
('66D', '199008091935')
('Q24', '199010201630')
('2Q3', '199011211720')
('SMF', '199009220750')
('OMA', '199011061850')
('APA', '199009141745')
('PTH', '199009151630')
('MEM', '199009231515')
('ABQ', '199008291730')
('IWS', '199008101720')
('22B', '199008121530')
('N61', '199009271700')
('SLC', '199009291120')
('RIF', '199008221115')
('HRL', '199010291530')
('3I1', '199008301930')
('4D3', '199009241030')
('5B4', '199010072110')
('4G4', '199010270830')
('MSV', '199009191705')
('N53', '199009091755')
('5OK0', '199008181130')
('FL23', '199011131200')
('2L9', '199009291700')
('CA66', '199009181750')
('GEG', '199011211822')
('29J', '199011061108')
('Q94', '199010072115')
('BLH', '199009040840')
('VLD', '199010081736')
('U02', '199010051430')
('WN54', '199008262125')
('WHP', '199009122308')
('FWS', '199011111730')
('LGC', '199008312015')
('O54', '199008180930')
('GUP', '199009081459')
('IAG', '199011151832')
('SWD', '199008131639')
('PBI', '199011111242')
('N67', '199008292330')
('MMH', '199009021550')
('SWF', '199010301545')
('K15', '199009212050')
('SNH', '199008261630')
('4G4', '199011212145')
('0Q2', '199011071600')
('ORL', '199011041400')
('FAI', '199008240745')
('49E', '199011221500')
('Z15', '199009271130')
('LVS', '199008261315')
('MA07', '199008201115')
('1E0', '199008171500')
('44U', '199010111100')
('M33', '199009300243')
('3BS', '199010041637')
('KOA', '199008281447')
('27M', '199010051300')
('BKW', '199011151930')
('NIP', '199010131700')
('DRO', '199009042023')
('3V0', '199008250805')
('SPW', '199009052330')
('09G', '199010141100')
('TVL', '199010191532')
('CIC', '199009281530')
('GWS', '199008251145')
('RYV', '199008182200')
('1NY3', '199008311800')
('48V', '199009271840')
('FXE', '199011021600')
('JNX', '199009061300')
('HZL', '199011211930')
('NEW', '199010131500')
('9N1', '199010081220')
('1NC3', '199009081130')
('OWX', '199010072210')
('SIT', '199008281216')
('PYM', '199011091610')
('CZN', '199008310815')
('ADS', '199010011502')
('7V1', '199010231015')
('3SZ', '199008091430')
('3KM', '199011252319')
('RIR', '199010060430')
('L33', '199008231330')
('TPH', '199008261230')
('6M1', '199008081200')
('BLM', '199009080745')
('HNS', '199008231900')
('STL', '199008091043')
('OLV', '199011191030')
('JAC', '199010170930')
('EWR', '199010141730')
('IPL', '199008180635')
('ACY', '199011232135')
('TNP', '199010201530')
('CEW', '199011130831')
('ADH', '199008211650')
('FPR', '199011111450')
('E57', '199008251950')
('GHM', '199010261740')
('3IS2', '199008181950')
('BTV', '199010122045')
('BMG', '199008291615')
('OME', '199010042238')
('MFV', '199008192230')
('6W6', '199102241215')
('FRG', '199011250930')
('76S', '199101100645')
('AND', '199104021745')
('GRB', '199103061300')
('EKO', '199012031815')
('4B0', '199011281315')
('T47', '199102161315')
('AVP', '199101101045')
('RST', '199101261208')
('5G0', '199103172000')
('1R7', '199012180920')
('MLT', '199103201300')
('SMO', '199102241800')
('DUY', '199012111150')
('GFK', '199103051601')
('CDW', '199103121830')
('23J', '199012120630')
('I07', '199012040745')
('LUK', '199011262054')
('2A3', '199101191815')
('SNA', '199101231554')
('9G0', '199012311500')
('FLR', '199103121720')
('HKY', '199103171600')
('MMK', '199103091435')
('T02', '199103011200')
('FTY', '199012292015')
('BUB', '199103300950')
('RBL', '199101061835')
('SAC', '199102131645')
('23N', '199104020945')
('EFD', '199103212225')
('APA', '199103101414')
('BKL', '199102142043')
('KAL', '199012131104')
('PWM', '199101041317')
('FL27', '199102031330')
('9OR0', '199103251800')
('PNS', '199012281739')
('CCB', '199102031600')
('SMF', '199102041215')
('OCF', '199103161230')
('LGU', '199102131500')
('STS', '199101220805')
('1O6', '199101301205')
('2A5', '199102070640')
('0B5', '199101271230')
('CVG', '199103231545')
('VGT', '199103251115')
('BKL', '199012050935')
('AGC', '199103132230')
('61S', '199102192056')
('63XS', '199103021345')
('GXY', '199103061030')
('O46', '199104051030')
('FMH', '199102090858')
('4NC8', '199102141645')
('8D1', '199101011400')
('PGA', '199101151348')
('LIT', '199012221820')
('L54', '199103161040')
('6B9', '199102071027')
('50F', '199101271425')
('SWD', '199103311045')
('4I8', '199101280746')
('SNA', '199104010940')
('52I', '199101011800')
('Y31', '199102260715')
('SLC', '199012261055')
('MCO', '199102151030')
('INL', '199103131400')
('TIW', '199103081158')
('ABI', '199101211414')
('MMV', '199012200900')
('BOS', '199101140645')
('LVK', '199103231345')
('GFL', '199103051330')
('CCR', '199103111210')
('04Y', '199012101510')
('ASH', '199103011530')
('DYS', '199102201912')
('MRY', '199012261430')
('5CO0', '199102031545')
('SEF', '199011290215')
('3KM', '199103231130')
('BTR', '199103141410')
('3R5', '199103151815')
('EAU', '199101201230')
('APA', '199012241630')
('RUT', '199101191344')
('FD31', '199011291515')
('I12', '199102050957')
('34J', '199101161600')
('SNA', '199103111718')
('0A6', '199102091415')
('MFI', '199012161310')
('0S9', '199102261605')
('S10', '199101150900')
('GWS', '199101261045')
('C47', '199012061650')
('OKC', '199101142244')
('O22', '199102041800')
('3SY', '199012201645')
('F85', '199102112000')
('PAQ', '199102131630')
('MKC', '199012021824')
('UKT', '199102231030')
('9N3', '199103210830')
('ROA', '199103172000')
('ICT', '199011282000')
('NY02', '199011281430')
('0C8', '199102200830')
('83D', '199012271905')
('O62', '199103021256')
('SHX', '199103181720')
('BUF', '199101030600')
('PNE', '199101090851')
('FLG', '199103061336')
('CEZ', '199103291125')
('25D', '199103051615')
('AUG', '199102021620')
('3NJ6', '199103070701')
('MKO', '199101062150')
('SUT', '199102131600')
('MPJ', '199101270130')
('BFI', '199103091530')
('P06', '199101131245')
('BIL', '199102081119')
('W97', '199011271900')
('58N', '199101131045')
('C35', '199102101200')
('ANB', '199102070830')
('GWO', '199103091758')
('X53', '199103231215')
('T18', '199102151646')
('LNS', '199012021306')
('TRK', '199102171050')
('7M7', '199103011030')
('I52', '199102031645')
('GRI', '199011271037')
('ASJ', '199012271354')
('SC75', '199012261030')
('3G8', '199101240438')
('L35', '199012041524')
('MSO', '199101180902')
('SUS', '199101200805')
('JHW', '199102152250')
('JHW', '199012260925')
('LZU', '199103132147')
('LGU', '199012271550')
('PMD', '199103190515')
('EVW', '199012181130')
('PBI', '199102231110')
('74S', '199102011715')
('LAS', '199103161557')
('DBQ', '199101091733')
('GPT', '199103021151')
('PS02', '199103211545')
('ORL', '199104031215')
('38U', '199103101400')
('ERI', '199101181900')
('SDM', '199103160143')
('7WA5', '199104041530')
('Z09', '199103280958')
('F54', '199012111240')
('BUR', '199104061650')
('BOS', '199102260400')
('AIA', '199012140950')
('DAL', '199102121435')
('JST', '199101301815')
('GAS', '199101061330')
('MGY', '199103091515')
('LRU', '199103280945')
('CAK', '199104020920')
('CDS', '199103231700')
('3DA', '199103141500')
('Q60', '199012141030')
('DEC', '199101162215')
('U42', '199101021045')
('K08', '199102021000')
('C48', '199103211730')
('ORL', '199101280506')
('ENA', '199012231720')
('54A', '199102151520')
('L35', '199102031159')
('IND', '199101161820')
('MBT', '199103051135')
('PVD', '199012011543')
('AUM', '199012130750')
('BLF', '199103141655')
('61Y', '199012021600')
('BUR', '199101031300')
('1H6', '199103051900')
('AXN', '199103121600')
('TSO', '199103162030')
('SLK', '199103281102')
('PTK', '199012011015')
('CPS', '199012271415')
('10C', '199102261705')
('EAU', '199102190805')
('SAC', '199101061045')
('HI02', '199011301100')
('FCA', '199012311030')
('FPR', '199104031316')
('O69', '199102082055')
('68G', '199103011945')
('BTM', '199103281736')
('TKA', '199102041630')
('MKC', '199102222000')
('6NC0', '199102101445')
('PIB', '199103131420')
('ANC', '199101101050')
('APV', '199101091755')
('PMX', '199103031930')
('TPH', '199011261220')
('OGD', '199102131147')
('06N', '199102181745')
('PIH', '199011302100')
('08VA', '199103241530')
('OGA', '199103120749')
('MWH', '199101161541')
('PUW', '199103161653')
('ALB', '199101161812')
('PA06', '199012160830')
('CRQ', '199101231545')
('TRK', '199101011205')
('K84', '199012241230')
('PDK', '199011291240')
('LBB', '199103141815')
('GRM', '199103241417')
('VNY', '199012191445')
('LSE', '199102171615')
('X46', '199011251400')
('S13', '199101211755')
('5D8', '199012011330')
('Z15', '199102071745')
('BFI', '199012030130')
('MRI', '199102071542')
('GLR', '199012271230')
('OMN', '199011281941')
('YKN', '199103261830')
('M46', '199102021945')
('DPG', '199103131133')
('07A', '199102161630')
('DFW', '199012202140')
('PVD', '199012181831')
('SNA', '199102160900')
('MRB', '199103262036')
('3HA', '199012091415')
('4F4', '199102090830')
('0B5', '199102021545')
('21D', '199103141800')
('55J', '199101242300')
('SZP', '199102131528')
('OR73', '199102211745')
('MSO', '199104021018')
('WRB', '199101131130')
('ASE', '199102131741')
('BNA', '199012181710')
('LEB', '199012261315')
('TSP', '199012241600')
('HOM', '199103291754')
('WA60', '199103091030')
('TEB', '199103281500')
('JRA', '199012211400')
('TVL', '199102161510')
('MDW', '199103281740')
('OK68', '199101221330')
('IND', '199011270900')
('X41', '199103291045')
('PHD', '199012141105')
('0A7', '199103101400')
('O68', '199102090905')
('RCR', '199101261700')
('FLP', '199104042')
('3DW', '199102281030')
('RNO', '199103021114')
('PRB', '199103011115')
('VPZ', '199012111250')
('CRQ', '199102221912')
('X01', '199103041147')
('06D', '199101181400')
('3HA', '199101221350')
('BRL', '199103211435')
('TVF', '199103171949')
('MFI', '199102062315')
('TUS', '199012040850')
('JFK', '199012220812')
('31C', '199012111630')
('OWD', '199103241125')
('BNA', '199103291914')
('UES', '199102031230')
('BLF', '199104011012')
('N53', '199101221400')
('STL', '199101171645')
('00V', '199103221030')
('Z41', '199103011226')
('ENA', '199103302131')
('L22', '199012261350')
('48X', '199012161424')
('MQJ', '199102091200')
('LCH', '199101181041')
('CSV', '199102141414')
('1A5', '199011291730')
('CAE', '199103221520')
('K34', '199012261900')
('RWI', '199103051630')
('2W5', '199103151535')
('IWS', '199101160950')
('DUT', '199102131239')
('LVS', '199012070700')
('7K8', '199101131515')
('80D', '199101251700')
('PGA', '199101040630')
('LHX', '199103311000')
('GUY', '199103041830')
('X17', '199102131445')
('EYW', '199103161610')
('DPA', '199011280125')
('1D2', '199012261625')
('ADS', '199103161716')
('N35', '199102191225')
('EWR', '199101031305')
('WI46', '199101151510')
('GUP', '199012291401')
('OSU', '199103032113')
('SKX', '199103012141')
('KNW', '199102080515')
('TUL', '199102221519')
('VIH', '199101112030')
('5LA2', '199102221520')
('DAL', '199103121200')
('9K2', '199106181526')
('4W10', '199106081729')
('DKB', '199104061130')
('SC42', '199107111230')
('55D', '199106211612')
('CAD', '199105281830')
('CMI', '199104182203')
('4MN0', '199105281600')
('HMT', '199104081415')
('HTO', '199104281207')
('CDV', '199107021335')
('BFM', '199106231532')
('APA', '199105181757')
('K11', '199104071130')
('NEW', '199105041332')
('Z03', '199105271430')
('3A4', '199105132148')
('FFM', '199106152030')
('CDK', '199104281600')
('TEB', '199105150655')
('SLC', '199105171145')
('22B', '199104061530')
('A06', '199106150420')
('MQT', '199106152330')
('RNO', '199107121245')
('I32', '199104091600')
('H07', '199106111900')
('P32', '199106051545')
('MRI', '199106121604')
('FLL', '199106141330')
('10D', '199104201205')
('2XS3', '199105051500')
('LUK', '199106250215')
('4B9', '199104281230')
('COS', '199106300900')
('MRC', '199107021856')
('CEC', '199107031038')
('FUL', '199107071420')
('AFJ', '199107101925')
('TPL', '199106081430')
('T39', '199104201630')
('M78', '199104090825')
('DHT', '199105060647')
('LAS', '199104161226')
('MI52', '199105201430')
('NY84', '199107101600')
('N76', '199105201900')
('I20', '199107071130')
('ASH', '199104261930')
('LIH', '199106061520')
('FLV', '199105100700')
('TRK', '199105041415')
('3SZ', '199105241620')
('LSE', '199104121215')
('33I', '199107061400')
('NY27', '199106171400')
('MRF', '199107021400')
('O48', '199107131315')
('5Y1', '199104211000')
('Y12', '199104071900')
('IXD', '199104261025')
('GWO', '199105181445')
('CNO', '199104061200')
('GON', '199105231028')
('SBN', '199104071920')
('TGC', '199104110730')
('79C', '199105270615')
('O24', '199105052100')
('S27', '199107041710')
('92C', '199106050930')
('BNG', '199105120921')
('FLX', '199105111137')
('C42', '199105121315')
('L41', '199105031400')
('VT33', '199105211500')
('2V2', '199106301525')
('CMI', '199107021200')
('3FU', '199107042133')
('PDK', '199105191324')
('SEE', '199106052237')
('GWR', '199106160545')
('SCK', '199106021914')
('WA49', '199107131330')
('6M2', '199105301445')
('F91', '199104151500')
('AOO', '199104131330')
('X07', '199105021610')
('Q69', '199104111600')
('ADS', '199107120959')
('FFZ', '199106061903')
('MFR', '199107050847')
('4D0', '199104112150')
('HPN', '199105192107')
('SDL', '199104271622')
('DFW', '199104101934')
('F67', '199106021515')
('0O9', '199105191955')
('ALB', '199105010550')
('CEC', '199106031645')
('CDK', '199105151215')
('D46', '199107021445')
('7M0', '199105231145')
('CAD', '199106181325')
('DEN', '199107070920')
('BEH', '199104271456')
('77D', '199106261630')
('VNY', '199106192050')
('OTH', '199107031633')
('HIE', '199104161020')
('AGC', '199105011550')
('LJT', '199104230922')
('42U', '199105051250')
('2Y0', '199105060930')
('4Q5', '199106011309')
('L12', '199104281115')
('EWN', '199104182220')
('3I7', '199104101513')
('X42', '199106291730')
('EAU', '199104091315')
('WVI', '199106241730')
('O42', '199105101000')
('15MO', '199105222015')
('L26', '199107131905')
('U59', '199107011600')
('5B0', '199107072305')
('HIO', '199106141006')
('BKW', '199104092005')
('5ND9', '199105222045')
('MFR', '199107091428')
('TUS', '199106181300')
('MTN', '199107061220')
('Z55', '199106292315')
('ARB', '199105051738')
('P06', '199106221410')
('LKP', '199106261330')
('L39', '199107132355')
('0N6', '199104062300')
('EEK', '199105031030')
('Z68', '199104122015')
('OWD', '199105061810')
('YUM', '199105062015')
('WLD', '199104260730')
('FBL', '199106211600')
('VMR', '199106262030')
('N66', '199105202100')
('H21', '199107051050')
('LVK', '199106071021')
('10N', '199104071330')
('M54', '199107021650')
('CRW', '199104221555')
('7B9', '199105121530')
('ANC', '199106101500')
('DCY', '199106072215')
('IO5', '199106091500')
('BCE', '199107070838')
('33U', '199106291145')
('FUL', '199106021314')
('HOU', '199104150620')
('MD24', '199107061730')
('MI95', '199105031730')
('25L', '199104061600')
('BHM', '199107101812')
('O85', '199104201048')
('HYR', '199107082100')
('MAE', '199104121635')
('ANC', '199106022015')
('ONY', '199106200930')
('2B2', '199104071140')
('IKK', '199106081705')
('MAE', '199105060920')
('K11', '199105251115')
('U93', '199106011600')
('71TX', '199106221445')
('18GA', '199107141600')
('9W4', '199107061700')
('6R5', '199106081230')
('DED', '199106241030')
('ILG', '199104101600')
('3Z5', '199106212130')
('MDW', '199107130116')
('55J', '199105261248')
('CLG', '199105111200')
('00V', '199106150935')
('PBI', '199106221400')
('BFI', '199106111552')
('AK44', '199105082215')
('81MO', '199104062000')
('SEF', '199105101530')
('2MN4', '199107051000')
('FAI', '199106217')
('2M19', '199107011930')
('WA24', '199106021525')
('N14', '199106091730')
('SBP', '199106300938')
('ENA', '199106091630')
('FAT', '199104302000')
('7W18', '199104261033')
('VHN', '199104301859')
('RKS', '199106161225')
('20Y', '199105101230')
('BIS', '199106010110')
('38N', '199105221327')
('1B5', '199107091700')
('MTP', '199107101430')
('BLG', '199106161015')
('STJ', '199105241450')
('N31', '199105121330')
('O17', '199104271100')
('CO15', '199105191355')
('Q00', '199105180830')
('APA', '199106191125')
('OGD', '199105241200')
('DAL', '199105170600')
('FLG', '199106271315')
('PSP', '199105261530')
('BJC', '199106080740')
('CLS', '199107121900')
('OKC', '199106142200')
('N75', '199105251600')
('O89', '199105051200')
('SQL', '199106161331')
('Q68', '199105161045')
('SNA', '199105242300')
('RAP', '199106031310')
('TEB', '199104111638')
('OXC', '199105010920')
('WI78', '199105311020')
('H90', '199106010830')
('U42', '199104261500')
('L05', '199105261552')
('CRQ', '199104280800')
('3M0', '199106011655')
('71K', '199105061130')
('SBA', '199106282314')
('SNA', '199105231245')
('BMI', '199104180445')
('AUS', '199105161020')
('4B8', '199104071515')
('CGS', '199104281900')
('PGD', '199106281830')
('ANE', '199105200915')
('MHT', '199104170830')
('9S1', '199107062340')
('ROC', '199104281339')
('HDN', '199104061515')
('TRK', '199105271150')
('TRM', '199106081655')
('4S9', '199105011600')
('CSQ', '199105111600')
('NY94', '199106021614')
('9S9', '199110091800')
